selected,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,ZIP CODE,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LATITUDE,LONGITUDE
polygon,"MASTRO'S RESTAURANTS, LLC",MASTRO'S STEAKHOUSE,520 N DEARBORN ST 1 & 2,60654,10/16/16,10/15/18,41.8916,-87.6298
polygon,"LOUIE'S PUB, INC.",LOUIE'S PUB,1659 W NORTH AVE,60622,11/16/16,11/15/18,41.91049,-87.67007
polygon,"BL RESTAURANT OPERATIONS, LLC",BAR LOUIE,333-335 N DEARBORN ST 1,60654,10/16/16,10/15/18,41.88841,-87.62941
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.87526,-87.6244
polygon,"REGAL CINEMAS, INC.",REGAL CINEMAS CITY NORTH,2600 N WESTERN AVE 1ST AND MEZZANINE,60647,10/16/16,10/15/18,41.92867,-87.68792
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.87526,-87.6244
polygon,"BIG CHICAGO, INC.",PRYSM NIGHTCLUB,1543 N KINGSBURY ST,60642,11/16/16,11/15/18,41.90935,-87.65267
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,"SEACHANGE HOSPITALITY, INC.",BRIDGET MCNEILL'S,420 W BELMONT AVE,60657,10/16/16,10/15/18,41.94021,-87.64045
polygon,"BL RESTAURANT OPERATIONS, LLC",BAR LOUIE,333-335 N DEARBORN ST 1,60654,10/16/16,10/15/18,41.88841,-87.62941
polygon,"BL RESTAURANT OPERATIONS, LLC",BAR LOUIE,47 W POLK ST 1ST AND 2ND,60605,10/16/16,10/15/18,41.87217,-87.62958
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.87526,-87.6244
polygon,SOHO HOUSE CHICAGO LLC,SOHO HOUSE CHICAGO,113-125 N GREEN ST BSMT - 6TH,60607,8/16/16,6/15/18,41.88356,-87.64843
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.87526,-87.6244
polygon,SAINTS VOLODYMYR AND OLHA UKRAINIAN CATHOLIC PARISH,Ukrainian Cultural Center,2237-2247 W CHICAGO AVE 1ST,60622,11/16/16,11/15/18,41.89569,-87.68344
polygon,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.87526,-87.6244
polygon,ELASTIC ARTS FOUNDATION,ELASTIC,3429 W DIVERSEY AVE  208,60647,9/30/16,10/15/18,41.93185,-87.71343
polygon,PRIMOS LLC,HVAC PUB,3530 N CLARK ST 1 & 2,60657,10/16/16,7/15/17,41.94634,-87.656
polygon,"BL RESTAURANT OPERATIONS, LLC",BAR LOUIE,333-335 N DEARBORN ST 1,60654,10/16/16,10/15/18,41.88841,-87.62941
polygon,"SURAJISHWAR, INC.",BURNHAM PLAZA MART,828 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.87144,-87.62608
polygon,"325 S FRANKLIN, LLC",THE FRANKLIN TAP,325 S FRANKLIN ST FIRST FLOOR,60606,9/16/16,9/15/18,41.87749,-87.63504
polygon,"PIZZA RUSTICA, INC.",PR ITALIAN BISTRO,3908-3910 N SHERIDAN RD 1ST,60613,6/16/16,6/15/18,41.95296,-87.65465
polygon,"PIZZA RUSTICA, INC.",PR ITALIAN BISTRO,3908-3910 N SHERIDAN RD 1ST,60613,4/16/14,6/15/16,41.95296,-87.65465
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/16,11/15/18,41.909,-87.67553
polygon,"PIZZA RUSTICA, INC.",PR ITALIAN BISTRO,3908-3910 N SHERIDAN RD 1ST,60613,3/15/12,4/15/14,41.95296,-87.65465
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/16,11/15/18,41.909,-87.67553
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/16,11/15/18,41.909,-87.67553
polygon,"CHIPP INN, INC.",Chipp Inn,832 N GREENVIEW AVE,60642,11/16/16,11/15/18,41.89709,-87.66508
polygon,GROUND CONTROL RESTAURANT LLC,GROUND CONTROL RESTAURANT LLC,3313-3315 W ARMITAGE AVE 1ST,60647,11/16/16,11/15/18,41.91724,-87.71084
polygon,BONI VINO'S INC,BONIVINO'S INC,109 - 111 W VAN BUREN ST,60605,10/16/16,10/15/18,41.87677,-87.63106
polygon,"GRIDDLE 24, INC.",GRIDDLE 24,334 W CHICAGO AVE 1,60654,10/4/16,10/15/18,41.89666,-87.6371
polygon,"KARZ, INC.",SKY RIDE TAP,105 W VAN BUREN ST  1,60605,10/16/16,10/15/18,41.87677,-87.63093
polygon,"FLO AND SANTO, LLC",FLO & SANTO,1310 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.8654,-87.62594
polygon,"FLO AND SANTO, LLC",FLO & SANTO,1310 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.8654,-87.62594
polygon,1858 CORPORATION,1858 CORPORATION,1858 W IOWA ST 1ST,60622,11/16/16,11/15/18,41.89788,-87.6746
polygon,"FLO AND SANTO, LLC",FLO & SANTO,1310 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.8654,-87.62594
polygon,"CHICAGO STONEHENGE, INC.",SWIG,1469 N MILWAUKEE AVE,60622,11/16/16,11/15/18,41.90869,-87.6746
polygon,"THE KITCHEN CAFE, LLC",THE KITCHEN CHICAGO,316 N CLARK ST,60654,10/16/16,10/15/18,41.88797,-87.63118
polygon,AMELIA'S MEXICAN GRILL INC.,FOGON,1235 W GRAND AVE,60642,11/16/16,11/15/18,41.89095,-87.65894
polygon,"MBL 217, LLC",BAR LUPO,217 W HURON ST 1ST 2A,60654,11/14/14,11/15/16,41.89467,-87.6349
polygon,THE CALIFORNIA CLIPPER CORP.,THE CLIPPER/ CC FERNS,1002 N CALIFORNIA AVE 1ST,60622,11/16/16,11/15/18,41.89938,-87.69694
polygon,AMELIA'S MEXICAN GRILL INC.,FOGON,1235 W GRAND AVE,60642,11/16/14,11/15/16,41.89095,-87.65894
polygon,MAO INC.,WABASH TAP,1233 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.86652,-87.62566
polygon,OLA'S LIQUORS INC,OLA'S LIQUORS,947 N DAMEN AVE 1ST,60622,11/16/16,11/15/18,41.89916,-87.677
polygon,"1424 RESTAURANT, LLC",FIVE STAR BAR & GRILL,1424 W CHICAGO AVE,60642,11/16/16,11/15/18,41.89624,-87.66344
polygon,PLAYERS ON OGDEN LLC,MAHONEY'S,543-551 N OGDEN AVE,60642,11/16/16,11/15/18,41.89215,-87.65794
polygon,"TINY TAVERN, L.L.C.",TINY TAVERN,600 E GRAND AVE  SA17,60611,10/7/16,10/15/18,41.89209,-87.61157
polygon,"THE BLUE NOTE, INC.",THE FLAT IRON,1565 N MILWAUKEE AVE,60622,11/16/16,11/15/18,41.91004,-87.6767
polygon,"THE BLUE NOTE, INC.",THE FLAT IRON,1565 N MILWAUKEE AVE,60622,11/16/16,11/15/18,41.91004,-87.6767
polygon,"THE BLUE NOTE, INC.",THE FLAT IRON,1565 N MILWAUKEE AVE,60622,11/16/16,11/15/18,41.91004,-87.6767
polygon,MEAT FREE INC.,CHICAGO DINER LOGAN SQUARE,2333 N MILWAUKEE AVE 1ST UNIT 1,60647,11/16/16,11/15/18,41.9237,-87.69841
polygon,THE CALIFORNIA CLIPPER CORP.,THE CLIPPER/ CC FERNS,1002 N CALIFORNIA AVE 1ST,60622,11/16/16,11/15/18,41.89938,-87.69694
polygon,BOSPHORUS INC.,Fifolet Cajun,1942 W DIVISION ST,60622,11/16/12,11/15/14,41.90331,-87.67657
polygon,BOSPHORUS INC.,Fifolet Cajun,1942 W DIVISION ST,60622,11/16/14,11/15/16,41.90331,-87.67657
polygon,"BURTON PLACE, INC.",BURTON PLACE,1447 N WELLS ST,60610,10/16/16,2/15/18,41.90903,-87.6345
polygon,PEOPLE CHICAGO INC.,HIGH NOON SALOON,1560 N MILWAUKEE AVE,60622,11/16/16,11/15/18,41.90977,-87.67675
polygon,"CLUB LUCKY, INC.",CLUB LUCKY,1822-1824 W WABANSIA AVE,60622,11/16/16,11/15/18,41.91248,-87.67362
polygon,BERGHOFF RESTAURANT COMPANY OF DELAWARE,BERGHOFF'S,17 W ADAMS ST BSMT & 1ST,60603,3/1/16,3/15/18,41.87934,-87.62841
polygon,BLACK ROCK RESTAURANTS LLC,THE MARQ,60 W ADAMS ST 1,60603,11/16/16,11/15/18,41.87954,-87.63002
polygon,WILLIAM BERMINGHAM,THE CHARNEL HOUSE,3421 W FULLERTON AVE 1ST,60647,10/16/16,11/15/17,41.92454,-87.71295
polygon,BOSPHORUS INC.,Fifolet Cajun,1942 W DIVISION ST,60622,11/16/16,11/15/18,41.90331,-87.67657
polygon,"1576 North Milwaukee, LLC",PUBLICAN ANKER,1576 N MILWAUKEE AVE,60622,11/16/12,11/15/14,41.91006,-87.67719
polygon,"MILWAUKEE AVENUE, INC.",NICK'S,1516 N MILWAUKEE AVE 1ST,60622,11/16/16,11/15/18,41.909,-87.67553
polygon,"MBL 217, LLC",BAR LUPO,217 W HURON ST 1ST 2A,60654,11/16/16,10/15/18,41.89467,-87.6349
polygon,"BORDERLINE CAFE, INC.",ABSINTHE CAFE,1954 W NORTH AVE 1ST,60622,11/16/16,11/15/18,41.91059,-87.67733
polygon,"KEMPER SPORTS MANAGEMENT, INC.",The Buckingham Athletic Club,440 S LA SALLE ST 3,60605,10/16/16,10/15/18,41.87589,-87.63188
polygon,LA CAVANA GRILL CORP.,LA CABANA GRILL,4109 W NORTH AVE 1ST,60639,10/12/16,10/15/18,41.90973,-87.72936
polygon,"1576 North Milwaukee, LLC",PUBLICAN ANKER,1576 N MILWAUKEE AVE,60622,11/16/14,11/15/16,41.91006,-87.67719
polygon,2053 W. DIVISION INC.,THAI VILLAGE RESTAURANT,2053 W DIVISION ST 1,60622,11/16/16,11/15/18,41.90304,-87.67935
polygon,"KEMPER SPORTS MANAGEMENT, INC.",The Buckingham Athletic Club,440 S LA SALLE ST 3,60605,10/16/16,10/15/18,41.87589,-87.63188
polygon,ROYAL GARDEN BANQUETS AND CATERING INC,ROYAL GARDEN BANQUETS AND CATERING,2515 N HARLEM AVE,60707,10/13/16,10/15/18,41.92578,-87.80617
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/15,3/15/17,41.89378,-87.63578
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/13,5/15/15,41.87759,-87.64738
polygon,VIVO EVENTS CORP.,BULLHEAD CANTINA,1143 N CALIFORNIA AVE 1,60622,1/16/16,1/15/18,41.90237,-87.69672
polygon,UNDER THE GUN THEATER LLC,UNDER THE GUN THEATER,3435 N SHEFFIELD AVE 2,60657,11/16/16,11/15/18,41.94458,-87.6541
polygon,"BUCKINGHAM'S CHICAGO, LLC",HERB N KITHCEN,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/15,5/15/17,41.87759,-87.64738
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/15,3/15/17,41.89378,-87.63578
polygon,HAPPY VILLAGE CORP.,HAPPY VILLAGE CORP.,1059 N WOLCOTT AVE 1,60622,11/16/16,11/15/18,41.90132,-87.67462
polygon,"THE CRIMSON LION, LTD.",RED LION PUB,2446 N LINCOLN AVE 1,60614,4/16/15,4/15/17,41.9264,-87.65031
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/13,3/15/15,41.89378,-87.63578
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/13,3/15/15,41.89378,-87.63578
polygon,HAPPY VILLAGE CORP.,HAPPY VILLAGE CORP.,1059 N WOLCOTT AVE 1,60622,11/16/16,11/15/18,41.90132,-87.67462
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/15,3/15/17,41.89378,-87.63578
polygon,"MUNICIPAL BAR AND LOUNGE, LLC",MUNICIPAL BAR AND DINING COMPANY,216 W OHIO ST 1ST FLOOR,60654,10/16/16,12/15/18,41.89249,-87.63484
polygon,"RESCO 8, L.L.C.",PIECE,1927 W NORTH AVE 1ST,60622,11/16/16,11/15/18,41.9104,-87.67618
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/15,5/15/17,41.87759,-87.64738
polygon,"THE CRIMSON LION, LTD.",RED LION PUB,2446 N LINCOLN AVE 1,60614,4/16/13,4/15/15,41.9264,-87.65031
polygon,"ERIE-FRANKLIN HOP HAUS, LLC",CONCRETE COWBOY,646 N FRANKLIN ST,60654,3/16/13,3/15/15,41.89378,-87.63578
polygon,THE GLUNZ TAVERN LLC,THE GLUNZ TAVERN,1202 N WELLS ST 1ST,60610,10/16/16,10/15/18,41.90397,-87.63463
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/15,5/15/17,41.87759,-87.64738
polygon,DK FLAT TOP GRILL LLC,FLAT TOP GRILL,30 S WABASH AVE,60603,10/13/16,10/15/18,41.88133,-87.62634
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/13,5/15/15,41.87759,-87.64738
polygon,"DIONISOS RESTAURANT, INC.",AMBASSADOR PUBLIC HOUSE,310 S HALSTED ST 1ST,60661,5/16/13,5/15/15,41.87759,-87.64738
polygon,"SBY-RG GROUP, LLC",FORNETTO-MEI ON GRANT,1108 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.869,-87.62427
polygon,WABASH-HARRISON INC,GEORGE'S COCKTAIL LOUNGE,646 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.87343,-87.62612
polygon,"TROPHY ROOM 170, LLC",TROPHY ROOM,170 W ONTARIO ST 1,60654,10/16/16,10/15/18,41.8933,-87.63404
polygon,WABASH-HARRISON INC,GEORGE'S COCKTAIL LOUNGE,646 S WABASH AVE 1ST,60605,10/16/16,10/15/18,41.87343,-87.62612
polygon,"SAAJ CAFE, INC.",TAXIM,1558 N MILWAUKEE AVE 1,60622,10/16/16,10/15/18,41.90974,-87.67669
polygon,"SBY-RG GROUP, LLC",FORNETTO-MEI ON GRANT,1108 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.869,-87.62427
polygon,802 WEST RANDOLPH LLC,BAD HUNTER,802 W RANDOLPH ST 1 & 2,60607,10/14/16,10/15/18,41.88451,-87.64758
polygon,"SAAJ CAFE, INC.",TAXIM,1558 N MILWAUKEE AVE 1,60622,10/16/16,10/15/18,41.90974,-87.67669
polygon,"1555 CLUB, INC.",1555 CLUB,1555 N DAYTON ST,60622,11/16/16,11/15/18,41.91025,-87.64934
polygon,"1555 CLUB, INC.",1555 CLUB,1555 N DAYTON ST,60622,11/16/16,11/15/18,41.91025,-87.64934
polygon,"ID ENTERPRISES, INC.",TANTRUM,1023 S STATE ST,60605,10/16/16,10/15/18,41.86939,-87.62732
polygon,"SALT & PEPPER DINER - DAMEN AVENUE, INC.",BLUE LINE,1548 N DAMEN AVE,60622,11/16/16,11/15/18,41.90962,-87.67759
polygon,"SILVER PALM, INC.",THE SILVER PALM RESTAURANT,768 N MILWAUKEE AVE 1ST,60642,11/16/16,11/15/18,41.89576,-87.6549
polygon,"1555 CLUB, INC.",1555 CLUB,1555 N DAYTON ST,60622,11/16/16,11/15/18,41.91025,-87.64934
polygon,"D'AGOSTINO'S PIZZERIA II, INC.",D'AGOSTINO'S II,752 N OGDEN AVE,60642,11/16/16,11/15/18,41.89558,-87.65539
polygon,"SALT & PEPPER DINER - DAMEN AVENUE, INC.",BLUE LINE,1548 N DAMEN AVE,60622,11/16/16,11/15/18,41.90962,-87.67759
polygon,DAVID GEVERCER,THE MATCHBOX,770 N MILWAUKEE AVE 1ST,60642,11/16/16,11/15/18,41.8958,-87.65495
polygon,SOUTH LOOP CLUB INC,SOUTH LOOP CLUB INC,701 S STATE ST,60605,10/16/12,10/15/14,41.87306,-87.62742
polygon,"FRANKLIN DELANO ROOSEVELT POST, INC.,NO. 923, AMERICAN LEGION",FRANKLIN D ROOSEVELT POST 923,1824 W CORTLAND ST BASEM,60622,11/16/16,11/15/18,41.91612,-87.67379
polygon,THE BREAKFAST CLUB INC,THE BREAKFAST CLUB INC,1381 W HUBBARD ST,60642,11/16/16,11/15/18,41.88983,-87.66217
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,10/14/15,2/15/16,41.90199,-87.62859
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,2/16/16,2/15/18,41.90199,-87.62859
polygon,"UNCLE JULIO'S OF ILLINOIS, INC.",UNCLE JULIO'S HACIENDA,855 W NORTH AVE 1,60642,11/16/16,11/15/18,41.91077,-87.65046
polygon,"ROTI RESTAURANTS, LLC",ROTI MODERN MEDITERRANEAN,80 E LAKE ST,60601,10/18/16,11/15/18,41.88585,-87.62509
polygon,"UNCLE JULIO'S OF ILLINOIS, INC.",UNCLE JULIO'S HACIENDA,855 W NORTH AVE 1,60642,11/16/16,11/15/18,41.91077,-87.65046
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,10/14/15,2/15/16,41.90199,-87.62859
polygon,"KITTY O'SHEA'S CHICAGO, LLC","KITTY O'SHEA'S CHICAGO, LLC",720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,"KITTY O'SHEA'S CHICAGO, LLC","KITTY O'SHEA'S CHICAGO, LLC",720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,"O' DADDY, LLC",SMOKE DADDY,1804-1806 W DIVISION ST 1,60622,11/16/16,11/15/18,41.90337,-87.67259
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,2/16/16,2/15/18,41.90199,-87.62859
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,10/14/15,2/15/16,41.90199,-87.62859
polygon,"O' DADDY, LLC",SMOKE DADDY,1804-1806 W DIVISION ST 1,60622,11/16/16,11/15/18,41.90337,-87.67259
polygon,"FOREGIVENESS, INC.",MAPLE & ASH/ EIGHT BAR,6-8 W MAPLE ST,60610,2/16/16,2/15/18,41.90199,-87.62859
polygon,"O' DADDY, LLC",SMOKE DADDY,1804-1806 W DIVISION ST 1,60622,11/16/16,11/15/18,41.90337,-87.67259
polygon,CLARK HUBBARD LLC,BUB CITY,435-437 N CLARK ST 1,60654,11/16/16,11/15/18,41.89021,-87.63094
polygon,CLARK HUBBARD LLC,BUB CITY,435-437 N CLARK ST 1,60654,11/16/16,11/15/18,41.89021,-87.63094
polygon,"BOTTLENECK, INC.",THE BOUNDARY,1932 W DIVISION ST 1,60622,11/16/16,11/15/18,41.90332,-87.67618
polygon,"MON LUNG CHOP SUEY, INC.",MON LUNG CHOP SUEY,1009 N ASHLAND AVE 1 AND 2,60622,11/16/16,11/15/18,41.90001,-87.66725
polygon,"AJD RESTAURANT GROUP, LLC",SULLY'S HOUSE,1501 N DAYTON ST 1,60622,11/16/16,11/15/18,41.90862,-87.64929
polygon,439 NIGHT CLUB INC,439 NIGHT CLUB INC,439 N OGDEN AVE 1ST #,60642,11/16/16,11/15/18,41.88998,-87.65976
polygon,"AJD RESTAURANT GROUP, LLC",SULLY'S HOUSE,1501 N DAYTON ST 1,60622,11/16/16,11/15/18,41.90862,-87.64929
polygon,RANMAR RESTAURANT CORPORATION,MARIA'S MEXICAN RESTAURANT,1905 N HARLEM AVE 1ST,60707,2/16/16,2/15/18,41.91457,-87.80581
polygon,439 NIGHT CLUB INC,439 NIGHT CLUB INC,439 N OGDEN AVE 1ST #,60642,11/16/16,11/15/18,41.88998,-87.65976
polygon,"BOUTIQUE HOSPITALITY COMPANY-WABASH, L.L.C.",GIOCO,1312 -1314 S WABASH AVE  1ST,60605,10/16/16,10/15/18,41.86535,-87.62593
polygon,"JEANINE'S WINE BAR, LLC",J9 WINE BAR,1961 N HALSTED ST,60614,10/20/16,11/15/18,41.91771,-87.64834
polygon,"AJD RESTAURANT GROUP, LLC",SULLY'S HOUSE,1501 N DAYTON ST 1,60622,11/16/16,11/15/18,41.90862,-87.64929
polygon,905 WEST RANDOLPH LLC,FUN FUN CHINESE,901-905 W RANDOLPH ST 1ST,60607,10/21/16,11/15/18,41.88426,-87.64983
polygon,ALCOIRIS INC,ALCOIRIS INC,4007 W ARMITAGE AVE 1ST,60639,1/16/13,1/15/15,41.91705,-87.72689
polygon,KO BREAST CANCER,KO BREAST CANCER,1446 W KINZIE ST 1,60642,10/21/16,10/23/16,41.88898,-87.66411
polygon,"BADGER RESTAURANT GROUP, LLC",MYRON MIXON'S SMOKE SHOW BARBECUE,3801-3809 N CLARK ST 1,60613,10/21/16,11/15/18,41.95118,-87.65954
polygon,ALCOIRIS INC,ALCOIRIS INC,4007 W ARMITAGE AVE 1ST,60639,1/16/15,1/15/17,41.91705,-87.72689
polygon,CLARK HUBBARD LLC,BUB CITY,435-437 N CLARK ST 1,60654,11/16/16,11/15/18,41.89021,-87.63094
polygon,"MARIA'S LOUNGE II, LTD.",MARIA'S LOUNGE,1734 W DIVISION ST,60622,11/16/16,11/15/18,41.90339,-87.67145
polygon,12 WEST ELM LLC,SPARROW,12 W ELM ST,60610,11/16/16,11/15/18,41.90328,-87.62913
polygon,"CHICAGO WHIRLY, INC.",WHIRLYBALL,1825-1855 W WEBSTER AVE,60614,12/16/16,4/15/17,41.92135,-87.67367
polygon,"EL CHILE, INC.",LA CONDESA,1003 N ASHLAND AVE,60622,11/16/16,11/15/18,41.89982,-87.66725
polygon,"MARIA'S LOUNGE II, LTD.",MARIA'S LOUNGE,1734 W DIVISION ST,60622,11/16/16,11/15/18,41.90339,-87.67145
polygon,BANGERS & LACE CHICAGO LLC,BANGERS & LACE,1670 W DIVISION ST 1ST,60622,11/16/16,11/15/18,41.90341,-87.6703
polygon,TIM'S SPORTS BAR INC,STELLA'S TAP,935 N WESTERN AVE 1ST,60622,11/16/16,11/15/18,41.89858,-87.68677
polygon,THE GREAT ESCAPE ROOM CHICAGO LLC,THE GREAT ESCAPE ROOM CHICAGO,160 E GRAND AVE 5TH,60611,10/25/16,11/15/18,41.89187,-87.62295
polygon,"JORDAN'S FOOD OF DISTINCTION, INC.","JORDAN'S FOOD OF DISTINCTION, INC.",1551 W THOMAS ST,60642,11/16/14,11/15/16,41.90142,-87.66709
polygon,"JORDAN'S FOOD OF DISTINCTION, INC.","JORDAN'S FOOD OF DISTINCTION, INC.",1551 W THOMAS ST,60642,11/16/16,11/15/18,41.90142,-87.66709
polygon,"AJD RESTAURANT GROUP, LLC",SULLY'S HOUSE,1501 N DAYTON ST 1,60622,11/16/16,11/15/18,41.90862,-87.64929
polygon,"GOLD STAR BAR, INC.",GOLD STAR BAR INC,1755 W DIVISION ST 1ST,60622,11/16/16,11/15/18,41.90316,-87.67207
polygon,"JORDAN'S FOOD OF DISTINCTION, INC.","JORDAN'S FOOD OF DISTINCTION, INC.",1551 W THOMAS ST,60642,4/16/13,11/15/14,41.90142,-87.66709
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,"C.M. SPINA, INC.",The Aberdeen Tap,440 N ABERDEEN ST 1,60642,11/16/16,11/15/18,41.89007,-87.65475
polygon,CHICAGO HILTON LLC,CHICAGO HILTON & TOWERS,720 S MICHIGAN AVE,60605,10/16/16,10/15/18,41.8728,-87.62434
polygon,"""ALSOL, INC.""",EL MEXICO MODERNO,1245-1247 N ASHLAND AVE 1ST,60622,11/16/16,11/15/18,41.90464,-87.66738
polygon,"853, INC.","THE BLIND ROBIN, INC.",853 N WESTERN AVE 1ST,60622,11/16/16,11/15/18,41.89734,-87.68674
polygon,"""ALSOL, INC.""",EL MEXICO MODERNO,1245-1247 N ASHLAND AVE 1ST,60622,11/16/16,11/15/18,41.90464,-87.66738
polygon,"BARA HOLDINGS 23 EAST, LLC",PAZZO'S CUCINA ITALIANA,23 E JACKSON BLVD 1 & BSMT,60604,8/16/15,8/15/17,41.87812,-87.62681
polygon,CHRIS G'S LIMITED,CHRIS' BAR,1610 W NORTH AVE 1ST,60622,11/16/16,11/15/18,41.91073,-87.66818
polygon,"""ALSOL, INC.""",EL MEXICO MODERNO,1245-1247 N ASHLAND AVE 1ST,60622,11/16/16,11/15/18,41.90464,-87.66738
polygon,"BIG & LITTLE'S WICKER PARK, LLC",BIG & LITTLE'S RESTAURANT,1310 N MILWAUKEE AVE 1ST,60622,10/28/16,11/15/18,41.90542,-87.66992
polygon,"LOWER LINK, INC.",UNDERGROUND LOUNGE,952 W NEWPORT AVE,60657,2/16/14,2/15/15,41.94457,-87.65392
